datetime,count
2011-02-17 06:00:00,99.09304421039876
2011-02-17 07:00:00,309.4903351237281
2011-02-17 08:00:00,549.5657374186086
2011-02-17 09:00:00,253.61528896597278
2011-02-17 10:00:00,180.91903338530562
2011-02-17 11:00:00,184.35764060052466
2011-02-17 12:00:00,214.8772975792421
2011-02-17 13:00:00,220.6182945982972
2011-02-17 14:00:00,230.89108963708858
2011-02-17 15:00:00,226.78028181529652
2011-02-17 16:00:00,349.35469293895216
2011-02-17 17:00:00,603.904500637812
2011-02-17 18:00:00,573.9082840791806
2011-02-17 19:00:00,373.4176861666668
2011-02-17 20:00:00,260.3102620503979
2011-02-17 21:00:00,204.52263928711963
2011-02-17 22:00:00,161.868770744867
2011-02-17 23:00:00,87.19356319583925
2011-02-18 00:00:00,56.34217014209553
2011-02-18 01:00:00,28.712671969665415
2011-02-18 02:00:00,14.153987329677935
2011-02-18 03:00:00,5.876447634600938
2011-02-18 04:00:00,5.88241429172505
2011-02-18 05:00:00,28.732000199930475
2011-02-18 06:00:00,114.47510209676093
2011-02-18 07:00:00,314.28931994353115
2011-02-18 08:00:00,526.1480566044957
2011-02-18 09:00:00,253.57190386518369
2011-02-18 10:00:00,192.43700075085792
2011-02-18 11:00:00,200.77231329583935
2011-02-18 12:00:00,235.13751572509867
2011-02-18 13:00:00,284.58271741545957
2011-02-18 14:00:00,303.1721585286213
2011-02-18 15:00:00,303.892271314797
2011-02-18 16:00:00,437.5637135218362
2011-02-18 17:00:00,655.0917799006437
2011-02-18 18:00:00,653.6671459333033
2011-02-18 19:00:00,431.4192096238295
2011-02-18 20:00:00,347.3047958674008
2011-02-18 21:00:00,223.55633576080984
2011-02-18 22:00:00,181.39664988515912
2011-02-18 23:00:00,139.47136522139306
2011-02-19 00:00:00,100.1749229340875
2011-02-19 01:00:00,75.59681331957205
2011-02-19 02:00:00,46.97990490398091
2011-02-19 03:00:00,25.169199193253295
2011-02-19 04:00:00,9.302815155027432
2011-02-19 05:00:00,9.200865062737217
2011-02-19 06:00:00,21.304678477613507
2011-02-19 07:00:00,54.92669160722709
2011-02-19 08:00:00,106.06925981601671
2011-02-19 09:00:00,243.99935643826916
2011-02-19 10:00:00,285.324138602744
2011-02-19 11:00:00,328.22264536088204
2011-02-19 12:00:00,333.17449910534765
2011-02-19 13:00:00,333.17484335462495
2011-02-19 14:00:00,340.7565260488245
2011-02-19 15:00:00,332.0019743591327
2011-02-19 16:00:00,308.2488206701205
2011-02-19 17:00:00,251.66257244574223
2011-02-19 18:00:00,210.78992242444662
2011-02-19 19:00:00,125.07016600992237
2011-02-19 20:00:00,102.7102110491
2011-02-19 21:00:00,77.60814034093988
2011-02-19 22:00:00,68.4097020510889
2011-02-19 23:00:00,61.04923527818802
2011-03-17 00:00:00,34.077906051437125
2011-03-17 01:00:00,14.57875752873661
2011-03-17 02:00:00,9.757017592745571
2011-03-17 03:00:00,4.748822687496449
2011-03-17 04:00:00,4.694844102767664
2011-03-17 05:00:00,22.940292035100263
2011-03-17 06:00:00,92.68764310623281
2011-03-17 07:00:00,302.0843471672437
2011-03-17 08:00:00,522.3218889945725
2011-03-17 09:00:00,254.51986160027698
2011-03-17 10:00:00,184.37929286733697
2011-03-17 11:00:00,185.3073783413957
2011-03-17 12:00:00,219.44056271198804
2011-03-17 13:00:00,220.12498191011338
2011-03-17 14:00:00,220.4802830736254
2011-03-17 15:00:00,218.71685613547172
2011-03-17 16:00:00,335.0599908140552
2011-03-17 17:00:00,607.268112182448
2011-03-17 18:00:00,427.14274368858145
2011-03-17 19:00:00,320.62930078263685
2011-03-17 20:00:00,228.58495038412485
2011-03-17 21:00:00,173.95751271827467
2011-03-17 22:00:00,137.01954043205424
2011-03-17 23:00:00,98.75303796305211
2011-03-18 00:00:00,55.69251822580831
2011-03-18 01:00:00,27.810370626826483
2011-03-18 02:00:00,11.765177460498832
2011-03-18 03:00:00,5.098859087335416
2011-03-18 05:00:00,26.59698923726251
2011-03-18 06:00:00,109.74148305411681
2011-03-18 07:00:00,304.00107448334853
2011-03-18 08:00:00,530.318363874339
2011-03-18 09:00:00,257.325431220683
2011-03-18 10:00:00,193.56985739537208
2011-03-18 11:00:00,198.4373839991844
2011-03-18 12:00:00,240.18162220119024
2011-03-18 13:00:00,302.26478732718925
2011-03-18 14:00:00,304.8748108441117
2011-03-18 15:00:00,307.70211476347123
2011-03-18 16:00:00,436.7873654517807
2011-03-18 17:00:00,656.5384303338343
2011-03-18 18:00:00,668.9917864726198
2011-03-18 19:00:00,456.23910556603994
2011-03-18 20:00:00,342.8281293967734
2011-03-18 21:00:00,266.43097670258413
2011-03-18 22:00:00,220.68647944232015
2011-03-18 23:00:00,172.5410066197724
2011-03-19 00:00:00,130.71662933689677
2011-03-19 01:00:00,105.72838995622926
2011-03-19 02:00:00,70.69160428663426
2011-03-19 03:00:00,34.11385481404472
2011-03-19 04:00:00,15.96079341524989
2011-03-19 05:00:00,17.714394933041362
2011-03-19 06:00:00,25.15752505850176
2011-03-19 07:00:00,54.82127519012637
2011-03-19 08:00:00,112.72939789310068
2011-03-19 09:00:00,249.28168660610976
2011-03-19 10:00:00,278.13094629434323
2011-03-19 11:00:00,324.528089526055
2011-03-19 12:00:00,330.63089950241226
2011-03-19 13:00:00,489.2272917508357
2011-03-19 14:00:00,485.8585939345649
2011-03-19 15:00:00,488.4250360578293
2011-03-19 16:00:00,481.34048084398165
2011-03-19 17:00:00,284.2303416219849
2011-03-19 18:00:00,256.67147565195216
2011-03-19 19:00:00,208.82467132297276
2011-03-19 20:00:00,154.81328434019701
2011-03-19 21:00:00,122.3799870866124
2011-03-19 22:00:00,126.20348089688412
2011-03-19 23:00:00,88.76526939642824
2011-04-17 00:00:00,59.52888302138004
2011-04-17 01:00:00,74.89696612697641
2011-04-17 02:00:00,61.884993792147824
2011-04-17 03:00:00,29.213064403227722
2011-04-17 04:00:00,9.669896008123924
2011-04-17 05:00:00,8.056008753468408
2011-04-17 06:00:00,17.12803055002893
2011-04-17 07:00:00,47.52832999459421
2011-04-17 08:00:00,90.29052802473038
2011-04-17 09:00:00,237.2356038872172
2011-04-17 10:00:00,267.2103929993535
2011-04-17 11:00:00,309.6748544124406
2011-04-17 12:00:00,315.627991029606
2011-04-17 13:00:00,492.16996927261494
2011-04-17 14:00:00,495.5514363233952
2011-04-17 15:00:00,490.8098582250881
2011-04-17 16:00:00,492.93254002754014
2011-04-17 17:00:00,422.26070266991326
2011-04-17 18:00:00,399.45933407078076
2011-04-17 19:00:00,324.1880269850391
2011-04-17 20:00:00,210.32785146759903
2011-04-17 21:00:00,141.09280573326785
2011-04-17 22:00:00,136.69043942036973
2011-04-17 23:00:00,83.95841210109873
2011-04-18 00:00:00,45.19910793872703
2011-04-18 01:00:00,27.721077005908718
2011-04-18 02:00:00,8.801494007490852
2011-04-18 03:00:00,5.312124529572591
2011-04-18 04:00:00,5.1798393577102235
2011-04-18 05:00:00,24.798302107074527
2011-04-18 06:00:00,104.03398770103513
2011-04-18 07:00:00,308.5576229727866
2011-04-18 08:00:00,555.4251218581632
2011-04-18 09:00:00,262.85328212735345
2011-04-18 10:00:00,186.83995042001155
2011-04-18 11:00:00,193.96076712368995
2011-04-18 12:00:00,220.1063523414252
2011-04-18 13:00:00,219.2215442730116
2011-04-18 14:00:00,218.8533595051636
2011-04-18 15:00:00,231.9569173369166
2011-04-18 16:00:00,368.85344044627396
2011-04-18 17:00:00,619.985343680744
2011-04-18 18:00:00,658.8972525721182
2011-04-18 19:00:00,448.6649551101987
2011-04-18 20:00:00,358.8787734627865
2011-04-18 21:00:00,239.27224320701802
2011-04-18 22:00:00,147.2080827042699
2011-04-18 23:00:00,76.97053911642631
2011-04-19 00:00:00,36.0077988526668
2011-04-19 01:00:00,15.979063640297483
2011-04-19 02:00:00,8.742918566395383
2011-04-19 03:00:00,5.2001769626964345
2011-04-19 04:00:00,5.758071700084771
2011-04-19 05:00:00,27.311480493801064
2011-04-19 06:00:00,129.7441172245371
2011-04-19 07:00:00,361.91593723327514
2011-04-19 08:00:00,557.3220497964423
2011-04-19 09:00:00,149.36680778409163
2011-04-19 10:00:00,182.91950288541926
2011-04-19 11:00:00,191.54303491911887
2011-04-19 12:00:00,219.4733465562956
2011-04-19 13:00:00,218.19793170692435
2011-04-19 14:00:00,218.33586271954073
2011-04-19 15:00:00,218.81250401028018
2011-04-19 16:00:00,341.931517091838
2011-04-19 17:00:00,635.8254390116896
2011-04-19 18:00:00,615.8346481382075
2011-04-19 19:00:00,411.00034341291814
2011-04-19 20:00:00,296.4911175878553
2011-04-19 21:00:00,199.19755735337503
2011-04-19 22:00:00,152.3741198454034
2011-04-19 23:00:00,82.61422426299968
2011-05-17 00:00:00,33.33287357707842
2011-05-17 01:00:00,15.10481090973264
2011-05-17 02:00:00,7.262775378593012
2011-05-17 03:00:00,3.898819194815461
2011-05-17 04:00:00,4.172992892467249
2011-05-17 05:00:00,12.594635908757054
2011-05-17 06:00:00,52.334403374908206
2011-05-17 07:00:00,324.4453521459438
2011-05-17 08:00:00,495.19877055314225
2011-05-17 09:00:00,259.74464556532246
2011-05-17 10:00:00,80.51736260770316
2011-05-17 11:00:00,174.25684831783067
2011-05-17 12:00:00,96.01750797620707
2011-05-17 13:00:00,192.96354322401044
2011-05-17 14:00:00,213.3875094187723
2011-05-17 15:00:00,224.52025400733206
2011-05-17 16:00:00,350.93373547489557
2011-05-17 17:00:00,646.1055156346863
2011-05-17 18:00:00,619.7206360581353
2011-05-17 19:00:00,458.03729970279767
2011-05-17 20:00:00,259.63023325494703
2011-05-17 21:00:00,191.17768821680716
2011-05-17 22:00:00,123.82308333586423
2011-05-17 23:00:00,74.19638966612297
2011-05-18 00:00:00,30.587271251342205
2011-05-18 01:00:00,14.76824295676184
2011-05-18 02:00:00,6.953371005756137
2011-05-18 03:00:00,3.632293822109693
2011-05-18 04:00:00,3.915584056070049
2011-05-18 05:00:00,21.881314908237314
2011-05-18 06:00:00,106.57485473179297
2011-05-18 07:00:00,377.3546051140869
2011-05-18 08:00:00,545.1483630581711
2011-05-18 09:00:00,129.94113684646135
2011-05-18 10:00:00,80.08553741843451
2011-05-18 11:00:00,166.69858108902136
2011-05-18 12:00:00,188.116716254974
2011-05-18 13:00:00,195.03423783338522
2011-05-18 14:00:00,207.46985601961308
2011-05-18 15:00:00,210.29439048637659
2011-05-18 16:00:00,342.3404973012893
2011-05-18 17:00:00,636.3364695605514
2011-05-18 18:00:00,612.6614557427893
2011-05-18 19:00:00,224.0295856985433
2011-05-18 20:00:00,150.47862089442054
2011-05-18 21:00:00,185.87997880610143
2011-05-18 22:00:00,167.5291490503146
2011-05-18 23:00:00,97.56289845299659
2011-05-19 00:00:00,34.92419903436349
2011-05-19 01:00:00,17.697883903799607
2011-05-19 02:00:00,9.680330190729508
2011-05-19 03:00:00,6.0536775681943285
2011-05-19 04:00:00,6.029657413595562
2011-05-19 05:00:00,27.990507754006526
2011-05-19 06:00:00,114.96790014704436
2011-05-19 07:00:00,372.10562103920955
2011-05-19 08:00:00,587.5918810445323
2011-05-19 09:00:00,272.15773190452654
2011-05-19 10:00:00,171.7866071226756
2011-05-19 11:00:00,83.73880207986983
2011-05-19 12:00:00,211.65378329238737
2011-05-19 13:00:00,156.76394810741434
2011-05-19 14:00:00,145.56058245402104
2011-05-19 15:00:00,212.34418198996298
2011-05-19 16:00:00,349.62765196252167
2011-05-19 17:00:00,408.2179348508284
2011-05-19 18:00:00,671.921667443427
2011-05-19 19:00:00,441.67442021941525
2011-05-19 20:00:00,283.7653512695884
2011-05-19 21:00:00,220.7652063251365
2011-05-19 22:00:00,98.18145999325378
2011-05-19 23:00:00,118.70495080120332
2011-06-17 00:00:00,66.47163572294778
2011-06-17 01:00:00,26.193055962533705
2011-06-17 02:00:00,12.107479041876138
2011-06-17 03:00:00,6.76953760308864
2011-06-17 04:00:00,6.50706703940504
2011-06-17 05:00:00,26.193799801280374
2011-06-17 06:00:00,120.81075599149796
2011-06-17 07:00:00,389.73197326248084
2011-06-17 08:00:00,601.4695765086171
2011-06-17 09:00:00,266.71227166400973
2011-06-17 10:00:00,215.56106996869087
2011-06-17 11:00:00,220.8823871352544
2011-06-17 12:00:00,266.78741942575687
2011-06-17 13:00:00,273.59672880772985
2011-06-17 14:00:00,272.3017317995969
2011-06-17 15:00:00,284.0090548167583
2011-06-17 16:00:00,414.7600217895487
2011-06-17 17:00:00,667.5581460403721
2011-06-17 18:00:00,666.1652222131927
2011-06-17 19:00:00,222.98776820107156
2011-06-17 20:00:00,286.2129333522199
2011-06-17 21:00:00,238.61886627517924
2011-06-17 22:00:00,179.21446697347162
2011-06-17 23:00:00,172.34353434096013
2011-06-18 00:00:00,146.81836771495495
2011-06-18 01:00:00,87.96224967192215
2011-06-18 02:00:00,68.53354414192499
2011-06-18 03:00:00,31.778609384250295
2011-06-18 04:00:00,11.549605214048903
2011-06-18 05:00:00,13.22197218613075
2011-06-18 06:00:00,31.024788278258963
2011-06-18 07:00:00,60.90705370024574
2011-06-18 08:00:00,154.09460144527972
2011-06-18 09:00:00,252.62910162333876
2011-06-18 10:00:00,357.36291526929506
2011-06-18 11:00:00,398.0498672104433
2011-06-18 12:00:00,426.7035813217232
2011-06-18 13:00:00,450.11779694640444
2011-06-18 14:00:00,440.7774292007878
2011-06-18 15:00:00,440.90985852271035
2011-06-18 16:00:00,444.0765174378152
2011-06-18 17:00:00,414.37403496324276
2011-06-18 18:00:00,398.25152987727995
2011-06-18 19:00:00,366.10817743771617
2011-06-18 20:00:00,295.7226246596908
2011-06-18 21:00:00,260.1557513567457
2011-06-18 22:00:00,210.83776290429319
2011-06-18 23:00:00,166.48125027815982
2011-06-19 00:00:00,145.00977630100306
2011-06-19 01:00:00,94.16326480464805
2011-06-19 02:00:00,84.32480540558495
2011-06-19 03:00:00,36.74968778286706
2011-06-19 04:00:00,10.512764053643421
2011-06-19 05:00:00,12.258650199496564
2011-06-19 06:00:00,24.307755961191184
2011-06-19 07:00:00,40.046135361000374
2011-06-19 08:00:00,123.14688453009406
2011-06-19 09:00:00,218.45486080799435
2011-06-19 10:00:00,385.9261251835371
2011-06-19 11:00:00,428.81235483793887
2011-06-19 12:00:00,450.35240257318816
2011-06-19 13:00:00,456.42701728440846
2011-06-19 14:00:00,437.2976202940942
2011-06-19 15:00:00,449.09490988457316
2011-06-19 16:00:00,450.93371691982514
2011-06-19 17:00:00,414.21985105520065
2011-06-19 18:00:00,385.3268907942466
2011-06-19 19:00:00,350.82942218729465
2011-06-19 20:00:00,275.8610556030041
2011-06-19 21:00:00,194.56981502170277
2011-06-19 22:00:00,148.56404495454
2011-06-19 23:00:00,92.36174771928594
2011-07-17 00:00:00,140.6804684016627
2011-07-17 01:00:00,96.91546960292567
2011-07-17 02:00:00,71.53771132357147
2011-07-17 03:00:00,39.765442882340444
2011-07-17 04:00:00,10.853334405748495
2011-07-17 05:00:00,12.105150453572925
2011-07-17 06:00:00,24.200395785328567
2011-07-17 07:00:00,49.096101456704375
2011-07-17 08:00:00,124.26605854292607
2011-07-17 09:00:00,235.8297643936384
2011-07-17 10:00:00,355.6499383718574
2011-07-17 11:00:00,421.1731162922316
2011-07-17 12:00:00,443.08822774787956
2011-07-17 13:00:00,435.381072165179
2011-07-17 14:00:00,469.5065482441451
2011-07-17 15:00:00,440.01397504730494
2011-07-17 16:00:00,444.42008799267666
2011-07-17 17:00:00,410.51889729584104
2011-07-17 18:00:00,405.74377830463595
2011-07-17 19:00:00,354.2571385510492
2011-07-17 20:00:00,301.7983597517873
2011-07-17 21:00:00,232.90635758118339
2011-07-17 22:00:00,152.91009005369375
2011-07-17 23:00:00,93.51592154142476
2011-07-18 00:00:00,49.486242566238076
2011-07-18 01:00:00,18.418978281481003
2011-07-18 02:00:00,24.19697932914469
2011-07-18 03:00:00,8.038678224231147
2011-07-18 04:00:00,8.351577761450713
2011-07-18 05:00:00,31.64343654199258
2011-07-18 06:00:00,129.05194179956382
2011-07-18 07:00:00,309.6000930544467
2011-07-18 08:00:00,487.340923820746
2011-07-18 09:00:00,257.28354691736587
2011-07-18 10:00:00,188.74186084017805
2011-07-18 11:00:00,204.69157156628305
2011-07-18 12:00:00,231.37435933769927
2011-07-18 13:00:00,226.1234127425192
2011-07-18 14:00:00,223.73438348047495
2011-07-18 15:00:00,222.2129543436462
2011-07-18 16:00:00,316.29161468553235
2011-07-18 17:00:00,571.5138234228789
2011-07-18 18:00:00,612.513469558234
2011-07-18 19:00:00,480.5180084083651
2011-07-18 20:00:00,358.9498957397444
2011-07-18 21:00:00,272.9561157963772
2011-07-18 22:00:00,181.83488164123665
2011-07-18 23:00:00,99.34725846828402
2011-07-19 00:00:00,42.8327474607596
2011-07-19 01:00:00,18.168707603997813
2011-07-19 02:00:00,10.342684604605727
2011-07-19 03:00:00,6.595604688432112
2011-07-19 04:00:00,6.676370605540708
2011-07-19 05:00:00,29.32422415752148
2011-07-19 06:00:00,122.80239030525419
2011-07-19 07:00:00,379.5767715559754
2011-07-19 08:00:00,548.806285258643
2011-07-19 09:00:00,261.4070788589424
2011-07-19 10:00:00,189.24684250720026
2011-07-19 11:00:00,202.6119783050623
2011-07-19 12:00:00,232.98889742361888
2011-07-19 13:00:00,230.24363366499514
2011-07-19 14:00:00,227.27765450490102
2011-07-19 15:00:00,227.40384606128717
2011-07-19 16:00:00,316.14798301917926
2011-07-19 17:00:00,621.855531704021
2011-07-19 18:00:00,608.586803341024
2011-07-19 19:00:00,518.5464491274453
2011-07-19 20:00:00,412.29151759692206
2011-07-19 21:00:00,263.44633925168233
2011-07-19 22:00:00,191.86020554485393
2011-07-19 23:00:00,103.11842187263393
2011-08-17 00:00:00,50.563689046351286
2011-08-17 01:00:00,19.43863585334594
2011-08-17 02:00:00,10.085985065964266
2011-08-17 03:00:00,7.7389309630447976
2011-08-17 04:00:00,7.303343786069203
2011-08-17 05:00:00,31.419788558018492
2011-08-17 06:00:00,145.0409984426348
2011-08-17 07:00:00,316.7908085296791
2011-08-17 08:00:00,496.1627659528175
2011-08-17 09:00:00,260.6291566989751
2011-08-17 10:00:00,197.8132029017107
2011-08-17 11:00:00,204.70903926115463
2011-08-17 12:00:00,226.3634574767671
2011-08-17 13:00:00,231.69486647446487
2011-08-17 14:00:00,233.69084595724402
2011-08-17 15:00:00,236.23601395409338
2011-08-17 16:00:00,378.65445288908074
2011-08-17 17:00:00,682.3619315130451
2011-08-17 18:00:00,675.4517611073287
2011-08-17 19:00:00,493.0729412238138
2011-08-17 20:00:00,373.9581759029115
2011-08-17 21:00:00,285.1254198393425
2011-08-17 22:00:00,208.9535239419809
2011-08-17 23:00:00,130.1128341722379
2011-08-18 00:00:00,50.689913584726284
2011-08-18 01:00:00,19.73554690510224
2011-08-18 02:00:00,10.649026807662498
2011-08-18 03:00:00,6.813453677664908
2011-08-18 04:00:00,6.769319175802517
2011-08-18 05:00:00,32.79129145270993
2011-08-18 06:00:00,138.84842299677652
2011-08-18 07:00:00,382.94149521096494
2011-08-18 08:00:00,566.8891485766176
2011-08-18 09:00:00,256.76238215833854
2011-08-18 10:00:00,185.81472303019177
2011-08-18 11:00:00,193.32362481747265
2011-08-18 12:00:00,225.97842817449575
2011-08-18 13:00:00,225.09352154049333
2011-08-18 14:00:00,224.78001992102165
2011-08-18 15:00:00,225.28825508687746
2011-08-18 16:00:00,366.2558681604051
2011-08-18 17:00:00,658.7712163533005
2011-08-18 18:00:00,672.386961719811
2011-08-18 19:00:00,333.20999488663665
2011-08-18 20:00:00,281.0795530545974
2011-08-18 21:00:00,228.06644949004914
2011-08-18 22:00:00,205.15244816043042
2011-08-18 23:00:00,147.87195462140556
2011-08-19 00:00:00,70.96696126544767
2011-08-19 01:00:00,29.108154563465412
2011-08-19 02:00:00,15.522144960163109
2011-08-19 03:00:00,8.425277476546485
2011-08-19 04:00:00,7.701574881283743
2011-08-19 05:00:00,33.125010370825876
2011-08-19 06:00:00,131.0774985737269
2011-08-19 07:00:00,370.7395611183929
2011-08-19 08:00:00,602.354944572364
2011-08-19 09:00:00,278.73223643237446
2011-08-19 10:00:00,216.29812333994923
2011-08-19 11:00:00,224.81598614991165
2011-08-19 12:00:00,272.9307868596583
2011-08-19 13:00:00,273.44967897808436
2011-08-19 14:00:00,272.1740673691436
2011-08-19 15:00:00,275.9921671930092
2011-08-19 16:00:00,410.6436655131303
2011-08-19 17:00:00,645.559709861564
2011-08-19 18:00:00,643.5960178157347
2011-08-19 19:00:00,352.15020611743546
2011-08-19 20:00:00,150.07106059305073
2011-08-19 21:00:00,196.86929665438547
2011-08-19 22:00:00,176.63108925283717
2011-08-19 23:00:00,140.96158653027248
2011-09-17 00:00:00,102.4513286495243
2011-09-17 01:00:00,74.83741526692025
2011-09-17 02:00:00,53.47743911616463
2011-09-17 03:00:00,25.50960496071357
2011-09-17 04:00:00,9.674716032666566
2011-09-17 05:00:00,9.799949930861176
2011-09-17 06:00:00,28.838921583645536
2011-09-17 07:00:00,41.58144320748762
2011-09-17 08:00:00,111.18858824805139
2011-09-17 09:00:00,239.3782452372477
2011-09-17 10:00:00,274.1870325783848
2011-09-17 11:00:00,303.478811577778
2011-09-17 12:00:00,312.6245763713399
2011-09-17 13:00:00,308.8724720805134
2011-09-17 14:00:00,296.04612000506063
2011-09-17 15:00:00,297.45560594239316
2011-09-17 16:00:00,379.2561655837611
2011-09-17 17:00:00,347.0884624185911
2011-09-17 18:00:00,320.81040315348525
2011-09-17 19:00:00,287.896799075806
2011-09-17 20:00:00,219.74490827324993
2011-09-17 21:00:00,186.50184606673986
2011-09-17 22:00:00,163.1663370936193
2011-09-17 23:00:00,104.91928340475805
2011-09-18 00:00:00,98.92638390380873
2011-09-18 01:00:00,79.45343252670872
2011-09-18 02:00:00,45.80499971893513
2011-09-18 03:00:00,25.65639007806523
2011-09-18 04:00:00,12.339829984875616
2011-09-18 05:00:00,12.896611622895088
2011-09-18 06:00:00,20.553351961016897
2011-09-18 07:00:00,51.01487878893261
2011-09-18 08:00:00,103.31288810602456
2011-09-18 09:00:00,225.06561219127244
2011-09-18 10:00:00,288.0182186666564
2011-09-18 11:00:00,317.1477857163452
2011-09-18 12:00:00,379.56160865028875
2011-09-18 13:00:00,421.8580155544266
2011-09-18 14:00:00,461.06926699371064
2011-09-18 15:00:00,419.094828653628
2011-09-18 16:00:00,397.4021357784923
2011-09-18 17:00:00,394.9171435530254
2011-09-18 18:00:00,373.4828079955597
2011-09-18 19:00:00,292.32896201520253
2011-09-18 20:00:00,228.03936441857357
2011-09-18 21:00:00,164.53559185808362
2011-09-18 22:00:00,146.99052063083224
2011-09-18 23:00:00,100.24832971826972
2011-09-19 00:00:00,43.67524779228774
2011-09-19 01:00:00,28.269663459163056
2011-09-19 02:00:00,10.176300285779188
2011-09-19 03:00:00,6.141818687537663
2011-09-19 04:00:00,5.917268772370523
2011-09-19 05:00:00,28.011026875033455
2011-09-19 06:00:00,148.21774890787736
2011-09-19 07:00:00,344.58732407318536
2011-09-19 08:00:00,496.0305877686085
2011-09-19 09:00:00,265.1210957715363
2011-09-19 10:00:00,186.71382204703065
2011-09-19 11:00:00,191.7309252321576
2011-09-19 12:00:00,219.95011538270256
2011-09-19 13:00:00,235.91388515781182
2011-09-19 14:00:00,230.71354651874861
2011-09-19 15:00:00,230.43255794609115
2011-09-19 16:00:00,363.02797322306435
2011-09-19 17:00:00,633.0534883817271
2011-09-19 18:00:00,625.4907212936344
2011-09-19 19:00:00,447.68403603802847
2011-09-19 20:00:00,310.1139263666325
2011-09-19 21:00:00,233.58978515004225
2011-09-19 22:00:00,156.44211036717616
2011-09-19 23:00:00,76.26125322619477
2011-10-17 00:00:00,39.441173831201844
2011-10-17 01:00:00,17.632507807418065
2011-10-17 02:00:00,11.518720485929563
2011-10-17 03:00:00,6.1765761409963185
2011-10-17 04:00:00,6.202845039598135
2011-10-17 05:00:00,30.7256522242358
2011-10-17 06:00:00,126.55710042370757
2011-10-17 07:00:00,363.4807301348548
2011-10-17 08:00:00,506.1481056176937
2011-10-17 09:00:00,250.4547906693563
2011-10-17 10:00:00,186.80202897605923
2011-10-17 11:00:00,196.22283665475058
2011-10-17 12:00:00,222.04080297362822
2011-10-17 13:00:00,221.57851206441526
2011-10-17 14:00:00,220.0502176770748
2011-10-17 15:00:00,218.4065444024957
2011-10-17 16:00:00,344.64672581524366
2011-10-17 17:00:00,634.6545812576517
2011-10-17 18:00:00,629.1040147521188
2011-10-17 19:00:00,424.85109399354224
2011-10-17 20:00:00,285.73060311163624
2011-10-17 21:00:00,195.83953962034863
2011-10-17 22:00:00,146.85006475212347
2011-10-17 23:00:00,86.11597256975377
2011-10-18 00:00:00,41.07529088747663
2011-10-18 01:00:00,15.93865214753366
2011-10-18 02:00:00,8.546501227242798
2011-10-18 03:00:00,5.742115282331595
2011-10-18 04:00:00,5.507973440978788
2011-10-18 05:00:00,28.42339006278787
2011-10-18 06:00:00,151.86469858692232
2011-10-18 07:00:00,330.10473284031906
2011-10-18 08:00:00,569.648159199895
